1,-0.21122930573749793,-2.6557808331297084
2,-0.8981538566035024,-2.218379794818098
3,-1.138577417621406,-1.745912863427319
4,-0.11505986697316634,-2.7019201801590973
5,-1.2965700495931216,-1.644406286100248
6,-1.732767136300044,-1.7329937909494166
7,-1.7430710012822885,-1.7440672336673808
8,-1.7533748717003483,-1.7551406749415286
9,-1.8959118083425281,-2.5358184143930176
10,-2.0985546626764844,-3.3109594236889333
11,-1.772265599601238,-4.40723035492203
12,-1.5215381323110742,-4.728360237584874
13,-0.810571136008445,-5.357700986846764
14,-0.4705434450497554,-6.387531227952738
15,-0.046367421713609525,-6.828623393738822
16,-0.7401614557091407,-7.448736200501124
17,-0.9187619216423681,-7.808623098503938
18,-1.5352768898705482,-7.373067613297673
19,-1.80317748521921,-6.7640282032607715
20,-1.81863323154264,-6.2712599747016196
21,-1.71387716947481,-5.885535044449799
22,-1.516386292677392,-5.684367510850023
23,-1.430520722854142,-5.903990812289904
24,-1.590230689541908,-5.593934383396686
25,-1.5077997322911865,-5.662220625515258
26,-1.3583936377270631,-6.020261972975648
27,-1.4734535377807703,-6.099621639716262
28,-1.413347617181889,-6.035026558782543
29,-1.4768881404014333,-5.907681955141145
30,-1.3652628645963625,-5.7895652365837025
31,-1.495778573903996,-5.935365561761012
32,-1.2227260236886768,-6.25280429400126
33,-1.4768881717370947,-6.236194106972167
34,-1.5524499025433964,-6.313708203633213
35,-1.7258984197689482,-6.518566885355947
36,-1.7550926971869418,-6.302634738082802
37,-1.9491488999010422,-6.016570762147643
38,-2.3956499388450254,-5.819094294748819
39,-2.601727350519126,-5.820939834807436
40,-2.7717412045158394,-5.730506685199058
41,-2.7803277624843807,-5.734197832069757
42,-2.75113345399342,-5.69174963717698
43,-2.7562853991203884,-5.739734558275354
44,-2.8782145226508122,-5.688058467079848
45,-2.9469069911713874,-5.652992549845716
46,-3.0533803113574525,-5.612389903951676
47,-3.0035782725516174,-5.634536799994765
48,-2.866193363949007,-5.806175197376134
49,-2.7906316410587646,-5.772954882057485
50,-2.6704197453645566,-5.35770077881259
51,-2.3338264532986983,-4.0971738674517
52,-2.302914742281886,-3.3903190727593864
53,-2.2977627451131526,-2.9750649475179554
54,-2.3046319269328497,-2.526590490248373
55,-2.34756468517156,-2.345724242520724
56,-2.505557366641069,-2.5598107894200512
57,-2.505557366641069,-2.5598107894200512
58,-2.505557366641069,-2.5598107894200512
59,-2.505557366641069,-2.5598107894200512
60,-2.505557366641069,-2.5598107894200512
61,-2.505557366641069,-2.5598107894200512
62,-2.505557366641069,-2.5598107894200512
63,-2.505557366641069,-2.5598107894200512
64,-2.505557366641069,-2.5598107894200512
65,-2.505557366641069,-2.5598107894200512
66,-2.505557366641069,-2.5598107894200512
67,-2.505557366641069,-2.5598107894200512
68,-2.505557366641069,-2.5598107894200512
69,-5.868057796210133,-14.91961815437653
